name,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,precipitation_sum
Pedro Aguirre Cerda,2024-12-04,25.4,11.6,17.3,25.7,0.0
Pedro Aguirre Cerda,2024-12-05,22.7,10.2,16.0,21.9,0.0
Pedro Aguirre Cerda,2024-12-06,26.8,10.9,18.7,25.8,0.0
Pedro Aguirre Cerda,2024-12-07,27.2,13.9,20.1,27.1,0.0
Pedro Aguirre Cerda,2024-12-08,25.4,11.3,17.8,24.8,0.0
Pedro Aguirre Cerda,2024-12-09,30.8,11.6,21.0,30.1,0.0
Pedro Aguirre Cerda,2024-12-10,29.1,14.6,21.5,29.1,0.0
Pedro Aguirre Cerda,2024-12-11,30.4,14.3,22.0,30.5,0.0
Pedro Aguirre Cerda,2024-12-12,28.3,12.2,19.7,28.2,0.0
Pedro Aguirre Cerda,2024-12-13,30.7,15.2,22.7,30.1,0.0
Pedro Aguirre Cerda,2024-12-14,31.4,15.4,22.4,31.9,0.0
Pedro Aguirre Cerda,2024-12-15,27.8,15.0,20.2,28.4,0.0
Pedro Aguirre Cerda,2024-12-16,28.0,12.2,19.2,29.2,0.0
Pedro Aguirre Cerda,2024-12-17,26.9,12.9,19.3,27.4,0.0
Pedro Aguirre Cerda,2024-12-18,29.6,13.3,21.5,30.0,0.0
Pedro Aguirre Cerda,2024-12-19,33.8,16.8,24.9,33.3,0.0
Pedro Aguirre Cerda,2024-12-20,30.9,16.5,23.2,29.7,0.0
Pedro Aguirre Cerda,2024-12-21,33.3,16.4,25.0,32.9,0.0
Pedro Aguirre Cerda,2024-12-22,34.9,19.4,26.3,35.7,0.0
Pedro Aguirre Cerda,2024-12-23,30.3,19.6,24.6,31.2,0.0
Pedro Aguirre Cerda,2024-12-24,31.5,18.1,23.8,32.5,0.0
Pedro Aguirre Cerda,2024-12-25,29.4,15.9,21.6,30.8,0.0
Pedro Aguirre Cerda,2024-12-26,28.5,13.8,19.8,29.7,0.0
Pedro Aguirre Cerda,2024-12-27,29.1,14.1,20.7,31.1,0.0
Pedro Aguirre Cerda,2024-12-28,30.1,14.6,21.3,31.8,0.0
Pedro Aguirre Cerda,2024-12-29,32.0,15.1,22.3,33.4,0.0
Pedro Aguirre Cerda,2024-12-30,31.2,15.7,22.8,32.8,0.0
Pedro Aguirre Cerda,2024-12-31,31.7,17.0,23.8,31.9,0.0
Peñaflor,2024-01-01,27.1,10.8,17.9,27.5,0.0
Peñaflor,2024-01-02,29.4,11.6,19.4,30.1,0.0
Peñaflor,2024-01-03,27.6,12.6,19.4,28.4,0.0
Peñaflor,2024-01-04,26.5,12.4,18.5,27.2,0.0
Peñaflor,2024-01-05,25.2,12.9,18.0,25.7,0.0
Peñaflor,2024-01-06,25.8,12.9,18.0,26.3,0.0
Peñaflor,2024-01-07,29.9,11.3,20.3,28.7,0.0
Peñaflor,2024-01-08,29.5,12.1,20.2,29.0,0.0
Peñaflor,2024-01-09,28.9,12.8,19.5,28.4,0.0
Peñaflor,2024-01-10,29.0,11.7,19.8,29.0,0.0
Peñaflor,2024-01-11,28.5,13.5,19.6,28.3,0.0
Peñaflor,2024-01-12,26.4,11.8,18.1,26.1,0.0
Peñaflor,2024-01-13,26.1,11.7,17.5,25.9,0.0
Peñaflor,2024-01-14,33.3,11.2,21.9,32.1,0.0
Peñaflor,2024-01-15,29.5,12.9,20.6,28.8,0.0
Peñaflor,2024-01-16,31.5,10.6,20.7,30.6,0.0
Peñaflor,2024-01-17,28.0,13.9,20.1,28.0,0.0
Peñaflor,2024-01-18,31.9,12.4,21.2,31.5,0.0
Peñaflor,2024-01-19,30.9,14.1,22.2,29.9,0.0
Peñaflor,2024-01-20,28.5,15.0,20.9,28.2,0.0
Peñaflor,2024-01-21,30.1,13.2,20.7,30.0,0.0
Peñaflor,2024-01-22,29.7,13.5,20.8,30.0,0.0
Peñaflor,2024-01-23,27.7,13.4,19.5,28.0,0.0
Peñaflor,2024-01-24,31.9,13.6,21.6,32.6,0.0
Peñaflor,2024-01-25,28.3,14.6,20.5,28.5,0.0
Peñaflor,2024-01-26,28.6,13.9,19.7,28.7,0.0
Peñaflor,2024-01-27,31.2,13.2,20.8,32.0,0.0
Peñaflor,2024-01-28,28.1,15.0,20.0,28.1,0.0
Peñaflor,2024-01-29,29.9,14.2,20.5,30.6,0.0
Peñaflor,2024-01-30,33.8,14.2,22.8,33.6,0.0
Peñaflor,2024-01-31,36.3,16.1,25.4,34.6,0.0
Peñaflor,2024-02-01,33.3,15.8,24.2,32.9,0.0
Peñaflor,2024-02-02,36.3,14.7,24.9,36.9,0.0
Peñaflor,2024-02-03,35.2,16.5,25.4,34.5,0.0
Peñaflor,2024-02-04,28.9,15.1,20.9,28.9,0.0
Peñaflor,2024-02-05,31.1,12.4,21.2,31.3,0.0
Peñaflor,2024-02-06,28.5,15.1,20.8,28.4,0.0
Peñaflor,2024-02-07,33.4,14.1,22.6,34.2,0.0
Peñaflor,2024-02-08,30.6,15.8,22.5,31.4,0.0
Peñaflor,2024-02-09,29.1,14.1,20.4,29.3,0.0
Peñaflor,2024-02-10,31.5,13.8,21.8,31.2,0.0
Peñaflor,2024-02-11,27.8,12.7,19.2,27.6,0.0
Peñaflor,2024-02-12,34.0,13.3,22.9,33.4,0.0
Peñaflor,2024-02-13,29.0,14.8,21.0,28.5,0.0
Peñaflor,2024-02-14,29.8,12.4,19.4,30.7,0.0
Peñaflor,2024-02-15,29.1,13.1,19.4,30.1,0.0
Peñaflor,2024-02-16,27.3,13.1,19.1,27.4,0.0
Peñaflor,2024-02-17,34.0,13.1,22.2,32.3,0.0
Peñaflor,2024-02-18,30.9,15.0,22.2,30.5,0.0
Peñaflor,2024-02-19,27.6,13.4,18.7,27.5,0.0
Peñaflor,2024-02-20,28.2,14.4,19.3,29.3,0.0
Peñaflor,2024-02-21,27.4,13.1,18.9,27.6,0.0
Peñaflor,2024-02-22,18.2,14.4,16.5,18.5,5.5
Peñaflor,2024-02-23,28.3,11.8,19.6,30.6,0.0
Peñaflor,2024-02-24,29.4,13.9,20.8,30.5,0.0
Peñaflor,2024-02-25,28.2,13.8,19.9,28.5,0.0
Peñaflor,2024-02-26,30.5,12.2,20.9,30.7,0.0
Peñaflor,2024-02-27,29.5,14.2,21.0,28.8,0.0
Peñaflor,2024-02-28,32.0,12.9,21.2,31.3,0.0
Peñaflor,2024-02-29,32.1,14.4,22.1,32.1,0.0
Peñaflor,2024-03-01,27.0,13.4,19.8,25.9,0.0
Peñaflor,2024-03-02,30.5,13.4,21.2,28.9,0.0
Peñaflor,2024-03-03,29.5,13.6,20.8,28.7,0.0
Peñaflor,2024-03-04,30.4,13.6,20.6,29.4,0.0
Peñaflor,2024-03-05,27.7,13.2,19.1,26.6,0.0
Peñaflor,2024-03-06,27.5,12.4,18.9,27.1,0.0
Peñaflor,2024-03-07,26.0,10.6,17.3,24.6,0.0
Peñaflor,2024-03-08,26.8,9.9,17.5,25.1,0.0
Peñaflor,2024-03-09,29.5,10.6,19.3,28.2,0.0
Peñaflor,2024-03-10,27.1,12.2,18.6,26.3,0.0
Peñaflor,2024-03-11,26.0,11.4,17.1,25.2,0.0
Peñaflor,2024-03-12,27.9,9.8,18.0,25.7,0.0
Peñaflor,2024-03-13,27.9,11.6,18.7,26.8,0.0
Peñaflor,2024-03-14,28.1,10.5,18.7,26.0,0.0
Peñaflor,2024-03-15,27.6,10.4,18.3,25.0,0.0
Peñaflor,2024-03-16,28.0,10.1,18.3,25.6,0.0
Peñaflor,2024-03-17,29.2,11.3,19.0,27.0,0.0
Peñaflor,2024-03-18,30.3,11.9,20.3,28.4,0.0
Peñaflor,2024-03-19,25.8,12.6,18.5,24.2,0.0
Peñaflor,2024-03-20,22.0,11.4,15.7,20.2,1.4
Peñaflor,2024-03-21,30.4,10.7,20.0,30.4,0.0
Peñaflor,2024-03-22,30.5,14.5,21.5,29.6,0.0
Peñaflor,2024-03-23,28.6,13.9,20.1,27.8,0.0
Peñaflor,2024-03-24,30.1,13.1,20.4,29.2,0.0
Peñaflor,2024-03-25,25.6,13.4,18.3,25.2,0.0
Peñaflor,2024-03-26,28.3,11.7,19.2,27.9,0.0
Peñaflor,2024-03-27,28.8,13.8,20.3,28.3,0.0
Peñaflor,2024-03-28,27.8,13.4,19.4,27.9,0.0
Peñaflor,2024-03-29,28.7,13.3,19.9,28.3,0.0
Peñaflor,2024-03-30,30.0,13.3,20.9,29.5,0.0
Peñaflor,2024-03-31,28.0,13.4,20.1,26.1,0.0
Peñaflor,2024-04-01,26.0,10.9,18.4,22.9,0.0
Peñaflor,2024-04-02,23.8,11.6,16.9,21.5,1.3
Peñaflor,2024-04-03,19.8,12.6,15.9,19.7,0.0
Peñaflor,2024-04-04,26.0,11.6,17.9,25.3,0.0
Peñaflor,2024-04-05,27.0,11.4,18.2,26.2,0.0
Peñaflor,2024-04-06,24.4,9.6,16.8,22.5,0.0
Peñaflor,2024-04-07,26.5,10.8,17.5,25.7,0.0
Peñaflor,2024-04-08,24.6,9.6,16.7,22.4,0.0
Peñaflor,2024-04-09,25.3,9.9,16.8,23.7,0.0
Peñaflor,2024-04-10,25.3,10.5,16.4,24.6,0.0
Peñaflor,2024-04-11,20.9,8.4,13.0,17.8,0.0
Peñaflor,2024-04-12,15.0,9.3,11.8,14.2,0.3
Peñaflor,2024-04-13,19.5,7.2,12.6,17.8,0.5
Peñaflor,2024-04-14,21.3,8.8,14.2,19.4,1.0
Peñaflor,2024-04-15,18.4,11.6,13.7,17.5,7.7
Peñaflor,2024-04-16,23.2,8.0,14.9,21.9,0.0
Peñaflor,2024-04-17,26.5,7.4,16.9,25.2,0.0
Peñaflor,2024-04-18,28.5,9.7,18.3,26.8,0.0
Peñaflor,2024-04-19,22.6,11.2,16.4,21.7,0.0
Peñaflor,2024-04-20,20.6,10.9,15.4,19.4,0.0
Peñaflor,2024-04-21,18.0,11.4,14.3,16.3,0.2
Peñaflor,2024-04-22,20.1,9.6,13.9,19.0,0.9
Peñaflor,2024-04-23,23.6,8.2,14.7,22.8,0.0
Peñaflor,2024-04-24,21.4,8.1,13.5,19.9,0.0
Peñaflor,2024-04-25,21.2,6.4,13.2,18.7,0.0
Peñaflor,2024-04-26,19.3,7.6,12.7,17.7,0.0
Peñaflor,2024-04-27,19.4,7.7,12.1,17.7,0.0
Peñaflor,2024-04-28,16.2,6.8,10.8,13.3,0.0
Peñaflor,2024-04-29,17.6,5.3,11.3,13.8,0.0
Peñaflor,2024-04-30,15.4,7.0,10.8,13.9,37.4
Peñaflor,2024-05-01,14.8,6.2,9.8,12.9,0.2
Peñaflor,2024-05-02,13.9,3.3,8.1,11.8,0.0
Peñaflor,2024-05-03,15.6,2.8,9.1,13.5,0.0
Peñaflor,2024-05-04,17.3,3.9,10.1,15.5,0.0
Peñaflor,2024-05-05,15.4,7.1,10.2,14.4,0.0
Peñaflor,2024-05-06,15.4,4.9,9.1,13.3,0.0
Peñaflor,2024-05-07,9.6,3.5,6.4,8.1,31.9
Peñaflor,2024-05-08,14.1,0.4,6.6,12.4,0.0
Peñaflor,2024-05-09,15.4,1.5,7.2,14.0,0.0
Peñaflor,2024-05-10,13.7,3.5,8.1,11.8,0.0
Peñaflor,2024-05-11,13.8,2.6,7.4,12.0,0.0
Peñaflor,2024-05-12,13.4,2.3,7.3,10.9,0.0
Peñaflor,2024-05-13,14.4,0.2,6.3,12.6,0.0
Peñaflor,2024-05-14,14.6,-0.2,6.3,12.3,0.0
Peñaflor,2024-05-15,11.7,2.7,5.9,8.3,1.3
Peñaflor,2024-05-16,14.4,0.9,6.7,12.1,0.0
Peñaflor,2024-05-17,14.2,1.8,6.9,12.2,0.1
Peñaflor,2024-05-18,15.4,-0.2,6.6,13.2,0.0
Peñaflor,2024-05-19,16.4,0.6,8.1,14.3,0.0
Peñaflor,2024-05-20,10.2,7.3,8.4,8.0,23.0
Peñaflor,2024-05-21,14.1,6.2,9.2,13.3,38.0
Peñaflor,2024-05-22,9.8,6.2,8.2,8.6,15.1
Peñaflor,2024-05-23,12.7,4.0,7.9,11.4,4.8
Peñaflor,2024-05-24,14.2,1.4,7.6,12.2,0.0
Peñaflor,2024-05-25,14.9,7.0,10.2,13.4,0.5
Peñaflor,2024-05-26,13.4,5.4,8.5,11.7,15.3
Peñaflor,2024-05-27,15.2,0.9,7.4,13.5,0.0
Peñaflor,2024-05-28,18.1,3.2,9.0,17.0,0.0
Peñaflor,2024-05-29,18.1,6.1,10.5,17.1,0.0
Peñaflor,2024-05-30,18.7,5.9,10.9,18.6,0.0
Peñaflor,2024-05-31,15.4,5.4,9.4,14.1,0.0
Peñaflor,2024-06-01,18.0,3.5,10.2,17.3,0.0
Peñaflor,2024-06-02,18.4,8.3,11.6,17.7,0.0
Peñaflor,2024-06-03,15.1,8.8,11.4,13.9,0.0
Peñaflor,2024-06-04,18.2,6.4,10.9,17.8,0.4
Peñaflor,2024-06-05,15.1,8.4,10.9,14.5,0.0
Peñaflor,2024-06-06,17.7,7.7,12.0,17.7,0.0
Peñaflor,2024-06-07,20.1,7.6,12.4,19.3,0.0
Peñaflor,2024-06-08,15.6,8.6,11.3,14.9,2.7
Peñaflor,2024-06-09,13.6,7.3,10.4,12.4,14.7
Peñaflor,2024-06-10,15.8,8.4,11.2,15.2,0.3
Peñaflor,2024-06-11,15.5,8.8,11.1,15.0,0.0
Peñaflor,2024-06-12,13.6,8.7,10.7,12.9,0.0
Peñaflor,2024-06-13,12.0,8.8,9.8,10.7,53.2
Peñaflor,2024-06-14,14.4,6.4,10.0,13.1,18.9
Peñaflor,2024-06-15,14.7,2.8,8.2,13.8,0.0
Peñaflor,2024-06-16,14.2,4.8,8.5,13.5,0.0
Peñaflor,2024-06-17,15.0,4.8,9.2,13.2,7.4
Peñaflor,2024-06-18,9.8,6.6,8.4,8.6,70.0
Peñaflor,2024-06-19,15.4,6.1,9.2,14.6,10.4
Peñaflor,2024-06-20,12.3,5.8,8.6,11.8,0.0
Peñaflor,2024-06-21,8.4,5.8,7.7,6.8,70.5
Peñaflor,2024-06-22,8.4,5.7,6.8,7.0,24.0
Peñaflor,2024-06-23,11.0,4.1,7.2,8.7,0.0
Peñaflor,2024-06-24,10.1,3.7,6.2,7.9,0.1
Peñaflor,2024-06-25,11.2,1.9,5.5,9.5,0.0
Peñaflor,2024-06-26,15.7,0.7,6.6,13.7,0.0
Peñaflor,2024-06-27,14.1,3.5,8.0,12.5,0.0
Peñaflor,2024-06-28,14.4,4.2,8.0,13.8,0.0
Peñaflor,2024-06-29,17.5,2.7,8.5,16.0,0.0
Peñaflor,2024-06-30,18.5,4.2,9.4,17.5,0.0
Peñaflor,2024-07-01,19.5,3.2,9.9,18.8,0.0
Peñaflor,2024-07-02,16.6,2.8,8.6,15.4,0.0
Peñaflor,2024-07-03,16.2,5.1,9.1,14.8,0.0
Peñaflor,2024-07-04,12.6,3.0,6.6,11.4,0.0
Peñaflor,2024-07-05,15.7,-0.4,6.1,13.5,0.0
Peñaflor,2024-07-06,12.9,-0.3,4.7,9.9,0.0
Peñaflor,2024-07-07,14.1,0.5,5.1,10.8,0.0
Peñaflor,2024-07-08,14.5,-0.9,5.0,11.1,0.0
Peñaflor,2024-07-09,9.4,-1.0,2.9,5.9,0.0
Peñaflor,2024-07-10,9.9,-0.3,3.6,7.2,0.0
Peñaflor,2024-07-11,10.9,-2.0,3.4,9.1,0.0
Peñaflor,2024-07-12,14.6,-2.4,4.4,10.5,0.0
Peñaflor,2024-07-13,13.8,-0.6,4.6,10.7,0.0
Peñaflor,2024-07-14,11.1,-1.4,4.0,8.1,0.0
Peñaflor,2024-07-15,13.4,-1.5,3.8,10.3,0.0
Peñaflor,2024-07-16,19.0,0.3,7.3,16.0,0.0
Peñaflor,2024-07-17,16.9,1.6,7.1,13.9,0.0
Peñaflor,2024-07-18,9.9,2.6,6.6,8.6,1.7
Peñaflor,2024-07-19,13.8,3.3,7.3,12.5,0.0
Peñaflor,2024-07-20,13.0,3.7,7.2,11.7,0.0
Peñaflor,2024-07-21,14.9,4.6,8.7,13.2,0.0
Peñaflor,2024-07-22,17.9,3.5,9.0,16.6,0.0
Peñaflor,2024-07-23,12.0,4.0,7.5,10.9,0.8
Peñaflor,2024-07-24,16.6,2.8,8.2,15.0,0.1
Peñaflor,2024-07-25,15.3,2.0,8.2,13.7,0.0
Peñaflor,2024-07-26,12.7,4.4,7.9,11.9,0.0
Peñaflor,2024-07-27,14.8,2.3,7.7,13.5,0.0
Peñaflor,2024-07-28,16.5,1.6,7.4,14.5,0.0
Peñaflor,2024-07-29,21.6,2.2,10.0,21.0,0.0
Peñaflor,2024-07-30,16.5,7.6,11.0,15.6,0.0
Peñaflor,2024-07-31,12.1,7.1,9.4,11.5,0.0
Peñaflor,2024-08-01,10.2,7.2,8.7,9.6,1.6
Peñaflor,2024-08-02,11.0,5.8,8.5,10.0,71.4
Peñaflor,2024-08-03,15.4,2.1,8.1,13.5,18.3
Peñaflor,2024-08-04,15.8,4.9,9.7,14.7,0.0
Peñaflor,2024-08-05,9.2,6.0,7.2,7.8,10.4
Peñaflor,2024-08-06,11.9,2.8,7.1,10.0,2.0
Peñaflor,2024-08-07,10.9,-0.9,5.2,8.5,0.0
Peñaflor,2024-08-08,14.1,-2.1,5.8,12.0,0.0
Peñaflor,2024-08-09,17.5,-1.3,7.1,16.0,0.0
Peñaflor,2024-08-10,18.5,2.7,9.5,17.2,0.0
Peñaflor,2024-08-11,19.5,2.5,10.1,18.9,0.0
Peñaflor,2024-08-12,21.6,4.3,12.0,21.5,0.0
Peñaflor,2024-08-13,18.0,5.6,10.7,18.2,0.0
Peñaflor,2024-08-14,14.0,8.1,10.2,13.4,0.0
Peñaflor,2024-08-15,15.5,6.1,10.0,14.6,0.0
Peñaflor,2024-08-16,12.4,6.8,9.1,11.4,0.0
Peñaflor,2024-08-17,14.3,5.4,9.1,13.4,0.0
Peñaflor,2024-08-18,11.4,4.6,7.6,9.4,0.0
Peñaflor,2024-08-19,12.1,1.9,6.6,9.3,0.0
Peñaflor,2024-08-20,10.5,2.3,5.5,7.6,0.0
Peñaflor,2024-08-21,11.6,-0.5,4.9,9.5,18.9
Peñaflor,2024-08-22,12.2,-1.8,4.9,10.5,3.4
Peñaflor,2024-08-23,10.8,0.8,5.5,8.6,3.2
Peñaflor,2024-08-24,16.6,-1.0,6.4,14.5,0.0
Peñaflor,2024-08-25,18.3,1.7,8.4,16.9,0.0
Peñaflor,2024-08-26,15.8,-0.1,7.9,14.5,0.0
Peñaflor,2024-08-27,17.5,0.6,9.0,17.4,0.0
Peñaflor,2024-08-28,14.3,5.3,8.9,13.7,0.0
Peñaflor,2024-08-29,12.7,6.9,9.1,10.5,1.0
Peñaflor,2024-08-30,14.1,6.2,9.5,12.1,0.2
Peñaflor,2024-08-31,19.0,2.2,10.1,18.4,0.0
Peñaflor,2024-09-01,22.5,4.4,12.0,23.0,0.0
Peñaflor,2024-09-02,13.6,4.9,9.2,11.3,0.1
Peñaflor,2024-09-03,15.3,4.7,9.2,13.6,0.0
Peñaflor,2024-09-04,17.5,2.5,9.7,17.0,0.0
Peñaflor,2024-09-05,20.5,3.8,11.4,20.4,0.0
Peñaflor,2024-09-06,16.5,5.7,10.4,14.7,0.0
Peñaflor,2024-09-07,15.9,7.9,10.7,14.8,0.0
Peñaflor,2024-09-08,18.1,4.6,11.1,17.7,0.1
Peñaflor,2024-09-09,21.0,7.3,13.2,21.2,0.0
Peñaflor,2024-09-10,17.1,6.7,11.4,15.2,0.0
Peñaflor,2024-09-11,18.4,5.5,11.3,17.8,0.0
Peñaflor,2024-09-12,15.9,5.9,10.0,14.4,0.0
Peñaflor,2024-09-13,18.2,5.5,11.3,17.4,0.0
Peñaflor,2024-09-14,21.5,4.2,12.6,20.5,0.0
Peñaflor,2024-09-15,22.0,5.0,14.0,21.4,0.0
Peñaflor,2024-09-16,24.3,6.6,14.3,23.7,0.0
Peñaflor,2024-09-17,20.5,6.4,12.6,20.2,0.0
Peñaflor,2024-09-18,19.5,7.6,11.7,18.5,0.0
Peñaflor,2024-09-19,15.3,6.0,10.0,11.9,10.2
Peñaflor,2024-09-20,17.9,4.8,10.8,17.1,0.0
Peñaflor,2024-09-21,16.6,6.4,10.4,14.8,0.0
Peñaflor,2024-09-22,14.2,7.1,10.2,12.8,1.0
Peñaflor,2024-09-23,16.1,7.2,11.1,13.9,0.4
Peñaflor,2024-09-24,17.5,4.6,10.5,16.5,0.0
Peñaflor,2024-09-25,18.1,5.3,10.8,17.3,0.0
Peñaflor,2024-09-26,24.2,2.0,12.7,24.5,0.0
Peñaflor,2024-09-27,21.0,6.4,13.8,20.2,0.0
Peñaflor,2024-09-28,24.4,9.2,15.6,24.0,0.0
Peñaflor,2024-09-29,18.6,7.1,11.9,17.5,0.0
Peñaflor,2024-09-30,19.0,8.8,12.3,17.3,0.0
Peñaflor,2024-10-01,18.2,7.4,12.0,17.3,0.2
Peñaflor,2024-10-02,21.4,5.9,13.4,21.1,0.0
Peñaflor,2024-10-03,24.8,7.4,15.4,25.1,0.0
Peñaflor,2024-10-04,25.2,8.9,15.4,25.7,0.0
Peñaflor,2024-10-05,25.0,8.1,16.3,24.8,0.0
Peñaflor,2024-10-06,22.3,12.0,15.7,20.2,0.1
Peñaflor,2024-10-07,21.8,10.6,15.0,21.6,6.7
Peñaflor,2024-10-08,14.2,10.6,12.1,12.8,20.0
Peñaflor,2024-10-09,19.6,8.1,13.5,18.2,0.0
Peñaflor,2024-10-10,16.5,10.5,13.0,14.9,0.0
Peñaflor,2024-10-11,17.5,10.2,13.1,16.0,0.0
Peñaflor,2024-10-12,19.0,8.8,13.5,18.2,0.0
Peñaflor,2024-10-13,23.4,7.8,15.0,24.3,0.0
Peñaflor,2024-10-14,21.5,7.7,14.3,20.8,0.0
Peñaflor,2024-10-15,28.1,7.9,16.8,29.7,0.0
Peñaflor,2024-10-16,18.1,8.1,12.7,16.4,0.0
Peñaflor,2024-10-17,26.0,5.8,15.3,26.0,0.0
Peñaflor,2024-10-18,27.9,9.2,17.5,27.9,0.0
Peñaflor,2024-10-19,20.4,9.4,13.4,19.3,0.0
Peñaflor,2024-10-20,20.2,9.1,13.8,18.4,0.2
Peñaflor,2024-10-21,24.5,7.6,15.6,24.4,0.0
Peñaflor,2024-10-22,22.2,10.4,15.1,22.2,3.9
Peñaflor,2024-10-23,20.4,9.1,13.8,19.3,1.2
Peñaflor,2024-10-24,26.6,6.4,15.6,26.2,0.0
Peñaflor,2024-10-25,24.9,9.4,16.0,25.1,0.0
Peñaflor,2024-10-26,28.6,8.1,17.9,28.7,0.0
Peñaflor,2024-10-27,26.3,9.2,16.6,26.1,0.0
Peñaflor,2024-10-28,31.4,10.9,19.0,31.8,0.0
Peñaflor,2024-10-29,24.2,10.6,16.1,23.7,0.0
Peñaflor,2024-10-30,24.5,11.4,16.1,24.4,0.0
Peñaflor,2024-10-31,24.6,10.6,15.8,24.6,0.0
Peñaflor,2024-11-01,20.3,10.1,13.9,19.2,0.0
Peñaflor,2024-11-02,25.8,6.9,16.1,25.0,0.0
Peñaflor,2024-11-03,23.1,8.4,14.3,22.1,0.0
Peñaflor,2024-11-04,24.4,5.4,14.8,22.9,0.0
Peñaflor,2024-11-05,27.0,8.4,17.5,25.8,0.0
Peñaflor,2024-11-06,27.5,10.8,18.4,26.7,0.0
Peñaflor,2024-11-07,26.6,10.2,17.9,26.2,1.8
Peñaflor,2024-11-08,30.1,12.0,20.2,29.4,0.0
Peñaflor,2024-11-09,27.5,11.7,18.8,26.6,0.0
Peñaflor,2024-11-10,22.9,11.6,16.6,21.8,0.2
Peñaflor,2024-11-11,27.1,8.7,17.9,27.2,0.0
Peñaflor,2024-11-12,31.5,11.1,21.5,31.5,0.0
Peñaflor,2024-11-13,24.2,12.6,19.0,23.4,0.0
Peñaflor,2024-11-14,23.9,10.9,16.4,24.0,0.0
Peñaflor,2024-11-15,23.9,10.5,16.0,23.3,0.0
Peñaflor,2024-11-16,19.8,11.2,14.8,18.6,1.2
Peñaflor,2024-11-17,25.0,8.4,15.9,25.5,0.0
Peñaflor,2024-11-18,23.9,10.4,16.3,23.9,0.0
Peñaflor,2024-11-19,23.8,9.8,15.0,23.3,0.0
Peñaflor,2024-11-20,24.9,10.4,16.3,24.5,0.0
Peñaflor,2024-11-21,24.5,10.6,16.7,23.9,0.0
Peñaflor,2024-11-22,25.6,9.3,16.8,24.5,0.0
Peñaflor,2024-11-23,29.2,10.8,19.1,28.8,0.0
Peñaflor,2024-11-24,28.2,12.3,19.4,27.5,0.0
Peñaflor,2024-11-25,26.2,12.7,18.7,25.1,0.0
Peñaflor,2024-11-26,25.9,11.1,17.5,24.2,0.0
Peñaflor,2024-11-27,23.7,9.3,15.5,22.3,0.0
Peñaflor,2024-11-28,25.6,9.1,16.7,24.1,0.0
Peñaflor,2024-11-29,27.3,11.1,18.9,26.2,0.0
Peñaflor,2024-11-30,23.5,10.6,16.4,21.7,0.0
Peñaflor,2024-12-01,23.8,10.4,16.2,22.5,0.0
Peñaflor,2024-12-02,25.8,10.1,17.1,23.5,0.0
Peñaflor,2024-12-03,24.2,9.9,16.3,23.7,0.0
Peñaflor,2024-12-04,22.7,10.4,15.1,22.3,0.0
Peñaflor,2024-12-05,21.5,8.8,14.2,21.4,0.0
Peñaflor,2024-12-06,25.4,8.9,16.7,24.3,0.0
Peñaflor,2024-12-07,25.4,11.6,17.6,24.3,0.0
Peñaflor,2024-12-08,23.5,8.8,15.3,22.2,0.0
Peñaflor,2024-12-09,29.1,9.1,18.2,28.1,0.0
Peñaflor,2024-12-10,25.6,11.6,18.1,24.8,0.0
Peñaflor,2024-12-11,27.5,11.0,18.8,26.7,0.0
Peñaflor,2024-12-12,26.2,10.1,17.0,25.5,0.0
Peñaflor,2024-12-13,29.2,11.8,19.8,28.1,0.0
Peñaflor,2024-12-14,28.5,12.5,19.3,28.2,0.0
Peñaflor,2024-12-15,24.1,11.8,16.9,23.2,0.0
Peñaflor,2024-12-16,24.2,10.4,16.0,24.0,0.0
Peñaflor,2024-12-17,24.6,10.6,16.4,24.1,0.0
Peñaflor,2024-12-18,27.6,9.9,18.5,27.3,0.0
Peñaflor,2024-12-19,32.6,13.9,22.5,31.3,0.0
Peñaflor,2024-12-20,29.5,13.9,20.7,27.6,0.0
Peñaflor,2024-12-21,31.9,13.4,22.2,31.3,0.0
Peñaflor,2024-12-22,31.6,15.9,22.9,32.2,0.0
Peñaflor,2024-12-23,26.5,15.9,20.5,26.2,0.0
Peñaflor,2024-12-24,28.0,14.4,20.1,27.7,0.0
Peñaflor,2024-12-25,25.7,12.9,18.3,25.7,0.0
Peñaflor,2024-12-26,25.3,12.4,17.2,25.6,0.0
Peñaflor,2024-12-27,25.6,12.3,17.9,26.3,0.0
Peñaflor,2024-12-28,27.0,12.2,18.3,27.5,0.0
Peñaflor,2024-12-29,28.6,12.2,18.9,29.4,0.0
Peñaflor,2024-12-30,28.0,12.1,19.3,28.7,0.0
Peñaflor,2024-12-31,29.4,12.7,20.3,30.0,0.1
Peñalolén,2024-01-01,28.3,12.2,19.1,28.9,0.0
Peñalolén,2024-01-02,29.2,13.4,20.4,30.1,0.0
Peñalolén,2024-01-03,28.8,15.8,21.2,29.5,0.0
Peñalolén,2024-01-04,27.5,14.7,20.5,28.9,0.0
Peñalolén,2024-01-05,25.4,15.1,19.4,26.3,0.0
Peñalolén,2024-01-06,26.0,14.2,19.2,26.5,0.0
Peñalolén,2024-01-07,28.5,12.9,20.2,27.8,0.0
Peñalolén,2024-01-08,28.4,14.8,20.4,28.1,0.0
Peñalolén,2024-01-09,28.2,14.5,20.2,27.9,0.0
