name,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,precipitation_sum
Alhué,2016-03-11,31.3,17.0,23.5,34.4,0.0
Alhué,2016-03-12,29.6,17.7,23.0,32.3,0.0
Alhué,2016-03-13,32.5,17.8,24.6,35.3,0.0
Alhué,2016-03-14,32.2,19.0,25.1,35.1,0.0
Alhué,2016-03-15,32.2,18.1,25.1,35.1,0.0
Alhué,2016-03-16,30.1,18.7,23.7,32.6,0.0
Alhué,2016-03-17,27.5,16.1,21.1,28.8,0.0
Alhué,2016-03-18,30.0,14.7,22.3,31.5,0.0
Alhué,2016-03-19,29.4,17.2,22.8,31.4,0.0
Alhué,2016-03-20,31.0,14.0,22.6,32.8,0.0
Alhué,2016-03-21,30.0,14.9,22.4,32.4,0.0
Alhué,2016-03-22,32.4,15.9,24.1,33.5,0.0
Alhué,2016-03-23,28.3,16.2,22.1,30.8,0.0
Alhué,2016-03-24,28.5,16.3,21.9,30.9,0.0
Alhué,2016-03-25,31.7,14.8,23.6,33.9,0.0
Alhué,2016-03-26,26.8,17.1,21.8,27.5,0.0
Alhué,2016-03-27,28.7,13.6,21.6,30.4,0.0
Alhué,2016-03-28,28.8,16.1,22.0,30.1,0.0
Alhué,2016-03-29,27.4,15.6,20.6,29.6,0.0
Alhué,2016-03-30,25.2,14.9,19.4,25.5,0.0
Alhué,2016-03-31,26.2,16.2,20.6,27.1,0.0
Alhué,2016-04-01,26.0,17.0,20.4,26.2,2.4
Alhué,2016-04-02,24.3,14.9,19.0,25.1,3.8
Alhué,2016-04-03,21.1,13.8,16.9,20.8,0.0
Alhué,2016-04-04,24.9,11.4,18.0,25.5,0.0
Alhué,2016-04-05,24.9,16.4,19.8,24.7,1.6
Alhué,2016-04-06,24.5,13.3,17.9,25.4,0.0
Alhué,2016-04-07,22.7,15.3,18.3,22.2,0.0
Alhué,2016-04-08,23.2,12.4,17.8,23.9,8.4
Alhué,2016-04-09,23.4,13.1,17.5,24.6,0.3
Alhué,2016-04-10,25.4,12.0,18.7,25.1,0.0
Alhué,2016-04-11,26.1,15.5,19.9,26.8,0.0
Alhué,2016-04-12,23.4,14.6,18.0,23.8,0.5
Alhué,2016-04-13,20.5,13.3,16.1,21.0,2.5
Alhué,2016-04-14,18.8,15.3,16.8,20.4,27.6
Alhué,2016-04-15,17.3,16.2,16.5,19.1,59.8
Alhué,2016-04-16,21.7,16.3,18.5,23.6,22.7
Alhué,2016-04-17,17.5,14.5,16.2,19.1,54.9
Alhué,2016-04-18,18.5,13.6,15.5,18.7,16.7
Alhué,2016-04-19,21.2,12.9,16.2,21.8,0.1
Alhué,2016-04-20,21.1,10.8,15.8,22.1,0.0
Alhué,2016-04-21,23.5,11.6,17.3,24.9,0.0
Alhué,2016-04-22,18.4,13.5,15.7,18.8,0.3
Alhué,2016-04-23,15.8,12.2,14.4,16.1,53.2
Alhué,2016-04-24,15.1,10.7,12.6,13.9,4.0
Alhué,2016-04-25,16.6,6.6,11.5,15.1,0.0
Alhué,2016-04-26,22.0,5.2,14.4,21.0,0.0
Alhué,2016-04-27,23.6,11.7,16.9,22.9,0.0
Alhué,2016-04-28,23.4,14.5,18.0,23.8,0.0
Alhué,2016-04-29,24.2,13.4,18.8,25.5,0.0
Alhué,2016-04-30,27.0,10.7,18.9,27.4,0.0
Alhué,2016-05-01,20.1,15.5,17.7,21.5,4.7
Alhué,2016-05-02,22.3,14.7,18.3,24.2,4.1
Alhué,2016-05-03,25.5,13.2,19.5,27.6,0.0
Alhué,2016-05-04,22.9,13.9,17.9,24.5,0.0
Alhué,2016-05-05,20.0,14.0,16.1,21.1,4.2
Alhué,2016-05-06,21.0,11.1,15.6,21.6,4.2
Alhué,2016-05-07,18.8,11.6,14.7,20.0,20.4
Alhué,2016-05-08,20.1,10.9,15.3,20.6,3.5
Alhué,2016-05-09,20.0,11.4,15.7,21.1,2.9
Alhué,2016-05-10,19.9,11.9,15.7,20.5,0.2
Alhué,2016-05-11,17.7,13.7,15.8,18.6,12.2
Alhué,2016-05-12,20.5,7.6,14.7,20.7,0.0
Alhué,2016-05-13,21.0,12.7,16.3,21.4,0.0
Alhué,2016-05-14,17.8,11.3,14.7,18.0,5.3
Alhué,2016-05-15,21.5,7.9,15.3,21.3,0.9
Alhué,2016-05-16,21.3,8.4,15.2,21.9,0.0
Alhué,2016-05-17,20.4,12.3,15.7,21.2,4.3
Alhué,2016-05-18,17.2,10.8,13.7,17.3,6.2
Alhué,2016-05-19,19.6,12.7,15.4,20.1,18.2
Alhué,2016-05-20,19.2,12.4,15.2,19.7,9.0
Alhué,2016-05-21,18.1,10.4,14.1,17.8,1.4
Alhué,2016-05-22,23.1,6.9,14.8,22.7,0.0
Alhué,2016-05-23,22.6,12.8,16.8,22.7,0.0
Alhué,2016-05-24,20.7,7.0,14.7,20.2,0.0
Alhué,2016-05-25,19.4,12.8,15.7,19.2,0.0
Alhué,2016-05-26,17.5,10.1,13.6,17.8,0.0
Alhué,2016-05-27,19.9,11.7,14.9,20.1,0.0
Alhué,2016-05-28,18.3,9.5,13.6,18.7,1.3
Alhué,2016-05-29,16.5,12.8,13.9,16.6,22.1
Alhué,2016-05-30,18.6,11.0,13.9,18.6,13.1
Alhué,2016-05-31,16.6,7.4,12.0,15.8,4.8
Alhué,2016-06-01,16.6,7.3,12.1,15.8,4.6
Alhué,2016-06-02,15.9,7.6,11.9,15.1,7.3
Alhué,2016-06-03,13.0,11.2,11.9,12.7,35.4
Alhué,2016-06-04,15.0,9.9,11.7,14.1,12.8
Alhué,2016-06-05,15.3,5.9,10.5,14.0,0.8
Alhué,2016-06-06,16.1,5.4,10.6,14.2,0.0
Alhué,2016-06-07,17.8,6.3,11.3,15.6,0.0
Alhué,2016-06-08,20.3,2.1,11.4,18.6,0.0
Alhué,2016-06-09,18.1,6.6,11.3,16.3,0.0
Alhué,2016-06-10,19.3,2.1,10.6,18.2,0.0
Alhué,2016-06-11,20.5,2.8,11.4,20.3,0.0
Alhué,2016-06-12,17.7,4.4,11.7,18.1,1.5
Alhué,2016-06-13,17.7,10.3,13.8,18.0,5.6
Alhué,2016-06-14,16.8,8.4,12.3,16.7,2.0
Alhué,2016-06-15,17.4,7.0,11.8,16.8,0.0
Alhué,2016-06-16,21.3,4.0,12.7,20.2,0.0
Alhué,2016-06-17,22.0,6.4,13.4,21.3,0.0
Alhué,2016-06-18,20.8,3.0,12.2,20.0,0.0
Alhué,2016-06-19,18.4,5.2,11.4,17.7,0.0
Alhué,2016-06-20,16.8,7.9,11.4,16.1,0.0
Alhué,2016-06-21,20.4,5.3,11.6,19.8,0.0
Alhué,2016-06-22,17.0,3.9,10.1,16.3,0.0
Alhué,2016-06-23,15.2,5.1,10.3,14.4,0.0
Alhué,2016-06-24,15.8,9.2,11.6,15.2,0.0
Alhué,2016-06-25,15.8,6.3,10.3,15.1,0.0
Alhué,2016-06-26,15.6,6.7,10.8,14.9,0.0
Alhué,2016-06-27,22.0,6.3,13.7,21.7,0.0
Alhué,2016-06-28,21.9,3.8,12.5,22.6,0.0
Alhué,2016-06-29,15.4,8.6,11.2,15.1,0.0
Alhué,2016-06-30,15.8,9.0,12.1,15.6,0.0
Alhué,2016-07-01,18.9,5.9,12.6,18.1,0.0
Alhué,2016-07-02,15.5,9.0,11.8,14.8,2.2
Alhué,2016-07-03,14.6,10.0,11.5,13.7,10.6
Alhué,2016-07-04,17.2,5.6,11.0,16.2,0.0
Alhué,2016-07-05,17.1,2.8,10.3,16.3,0.0
Alhué,2016-07-06,17.2,3.1,10.2,15.4,0.0
Alhué,2016-07-07,21.1,2.2,11.8,20.5,0.0
Alhué,2016-07-08,16.9,3.6,11.1,16.5,0.0
Alhué,2016-07-09,18.1,7.3,12.3,17.6,0.3
Alhué,2016-07-10,13.8,8.4,11.0,13.2,10.1
Alhué,2016-07-11,13.2,10.1,11.4,12.8,30.8
Alhué,2016-07-12,13.9,6.7,10.3,13.4,2.8
Alhué,2016-07-13,12.8,8.7,10.6,11.1,42.0
Alhué,2016-07-14,15.0,7.4,11.0,13.3,17.3
Alhué,2016-07-15,17.1,3.8,10.1,16.1,0.0
Alhué,2016-07-16,20.6,7.0,13.1,20.7,0.0
Alhué,2016-07-17,15.4,9.2,12.1,13.9,0.0
Alhué,2016-07-18,19.5,7.8,13.1,18.9,0.0
Alhué,2016-07-19,16.2,9.1,12.3,15.6,0.5
Alhué,2016-07-20,18.8,8.7,13.1,18.4,0.0
Alhué,2016-07-21,22.2,9.2,15.7,22.3,0.0
Alhué,2016-07-22,19.4,8.9,14.0,19.6,0.0
Alhué,2016-07-23,15.6,10.6,12.8,16.1,6.1
Alhué,2016-07-24,15.4,10.5,13.0,15.9,24.2
Alhué,2016-07-25,13.2,10.1,11.9,12.8,28.2
Alhué,2016-07-26,19.2,4.3,11.6,17.6,0.0
Alhué,2016-07-27,21.5,10.2,15.2,21.0,0.0
Alhué,2016-07-28,18.9,7.0,13.4,18.2,0.0
Alhué,2016-07-29,18.1,6.6,12.4,17.7,0.0
Alhué,2016-07-30,16.9,7.5,11.5,15.9,2.1
Alhué,2016-07-31,16.1,9.0,12.2,15.0,4.1
Alhué,2016-08-01,19.5,8.3,13.5,18.9,0.0
Alhué,2016-08-02,20.2,5.1,12.5,20.1,0.0
Alhué,2016-08-03,17.2,6.2,11.9,15.5,0.0
Alhué,2016-08-04,17.5,6.6,12.1,17.1,0.0
Alhué,2016-08-05,17.5,5.9,11.6,16.9,0.0
Alhué,2016-08-06,19.2,5.4,12.1,18.4,0.0
Alhué,2016-08-07,19.3,7.3,13.1,19.0,0.7
Alhué,2016-08-08,21.3,8.7,14.0,20.8,0.0
Alhué,2016-08-09,23.9,7.4,15.2,23.7,0.0
Alhué,2016-08-10,21.7,8.7,14.4,21.7,0.0
Alhué,2016-08-11,20.3,8.7,14.0,20.4,0.0
Alhué,2016-08-12,20.0,7.5,13.3,20.1,0.0
Alhué,2016-08-13,22.2,11.8,16.3,23.6,0.0
Alhué,2016-08-14,20.0,11.9,15.7,20.5,1.9
Alhué,2016-08-15,24.7,13.1,17.9,25.2,0.0
Alhué,2016-08-16,16.8,10.8,13.6,16.6,3.4
Alhué,2016-08-17,16.5,9.0,12.3,14.6,0.0
Alhué,2016-08-18,16.4,7.5,11.6,15.3,0.0
Alhué,2016-08-19,14.5,7.8,10.8,12.8,6.9
Alhué,2016-08-20,17.3,4.3,10.6,15.3,0.4
Alhué,2016-08-21,23.4,7.0,15.0,22.8,0.0
Alhué,2016-08-22,24.3,5.3,15.7,26.0,0.0
Alhué,2016-08-23,22.2,6.6,15.0,23.9,0.0
Alhué,2016-08-24,18.7,10.7,13.6,19.3,0.0
Alhué,2016-08-25,19.5,8.4,13.5,20.3,0.0
Alhué,2016-08-26,16.2,9.5,12.4,15.5,0.0
Alhué,2016-08-27,15.7,9.3,11.9,14.7,0.2
Alhué,2016-08-28,18.5,8.2,12.8,18.3,1.5
Alhué,2016-08-29,21.3,7.2,14.6,21.2,0.0
Alhué,2016-08-30,21.2,7.6,14.6,22.0,0.9
Alhué,2016-08-31,14.7,9.3,12.1,14.3,9.9
Alhué,2016-09-01,16.3,7.3,11.2,15.5,0.0
Alhué,2016-09-02,17.0,7.1,11.8,16.8,0.2
Alhué,2016-09-03,19.4,5.8,12.7,18.6,0.0
Alhué,2016-09-04,18.3,6.5,12.4,17.7,0.9
Alhué,2016-09-05,21.6,4.4,14.0,21.4,0.0
Alhué,2016-09-06,24.6,6.7,15.9,24.5,0.0
Alhué,2016-09-07,26.2,9.2,17.6,27.2,0.0
Alhué,2016-09-08,24.9,10.9,18.3,25.4,0.0
Alhué,2016-09-09,26.2,13.4,19.8,27.0,0.0
Alhué,2016-09-10,25.0,13.0,18.0,27.6,0.0
Alhué,2016-09-11,19.7,10.9,14.4,20.6,0.0
Alhué,2016-09-12,16.5,10.0,12.6,14.8,3.0
Alhué,2016-09-13,22.9,6.4,14.5,22.5,0.0
Alhué,2016-09-14,21.0,7.5,14.7,22.1,0.0
Alhué,2016-09-15,21.6,8.6,15.0,21.2,0.2
Alhué,2016-09-16,22.1,12.3,16.4,23.4,1.0
Alhué,2016-09-17,21.0,8.1,14.5,21.1,0.0
Alhué,2016-09-18,28.3,9.6,19.0,29.0,0.0
Alhué,2016-09-19,29.1,11.9,20.6,31.2,0.0
Alhué,2016-09-20,28.3,12.9,21.1,30.6,0.0
Alhué,2016-09-21,26.3,13.9,20.0,29.4,0.0
Alhué,2016-09-22,28.2,14.1,20.7,30.4,0.0
Alhué,2016-09-23,24.3,14.6,19.3,25.7,0.0
Alhué,2016-09-24,26.5,11.1,18.4,28.3,0.0
Alhué,2016-09-25,24.5,10.1,17.4,25.7,0.0
Alhué,2016-09-26,27.0,9.5,18.9,29.1,0.0
Alhué,2016-09-27,27.3,14.0,20.5,29.7,0.0
Alhué,2016-09-28,23.2,13.2,17.8,25.7,0.0
Alhué,2016-09-29,19.0,11.9,14.4,17.3,0.0
Alhué,2016-09-30,23.3,6.3,16.0,23.5,0.0
Alhué,2016-10-01,23.5,12.8,18.1,24.0,0.0
Alhué,2016-10-02,27.9,11.9,20.0,29.7,0.0
Alhué,2016-10-03,25.8,13.4,18.8,27.3,0.0
Alhué,2016-10-04,23.7,11.9,17.6,23.9,0.0
Alhué,2016-10-05,26.9,11.0,18.9,26.5,0.0
Alhué,2016-10-06,25.1,13.6,18.7,24.5,0.0
Alhué,2016-10-07,25.1,13.4,19.0,26.3,0.0
Alhué,2016-10-08,25.7,12.7,19.1,24.3,0.0
Alhué,2016-10-09,27.1,12.1,19.5,26.9,0.0
Alhué,2016-10-10,26.3,12.7,19.5,26.9,0.0
Alhué,2016-10-11,25.2,15.6,19.7,23.9,0.0
Alhué,2016-10-12,20.5,15.0,17.6,19.8,0.0
Alhué,2016-10-13,24.9,13.8,18.6,24.8,0.0
Alhué,2016-10-14,22.4,13.6,17.7,22.3,0.5
Alhué,2016-10-15,19.0,13.7,16.0,18.9,28.7
Alhué,2016-10-16,16.1,11.4,13.7,17.0,27.0
Alhué,2016-10-17,17.9,9.4,12.7,16.3,2.4
Alhué,2016-10-18,14.5,7.4,11.2,13.5,8.9
Alhué,2016-10-19,19.1,5.7,13.2,19.7,0.3
Alhué,2016-10-20,23.6,10.5,17.2,24.7,0.0
Alhué,2016-10-21,27.0,11.6,19.7,29.0,0.0
Alhué,2016-10-22,21.4,12.3,16.5,23.1,0.7
Alhué,2016-10-23,20.4,12.0,15.4,19.2,1.4
Alhué,2016-10-24,20.8,11.5,15.4,21.2,1.4
Alhué,2016-10-25,24.8,11.2,18.4,25.5,0.0
Alhué,2016-10-26,29.2,13.5,21.9,30.8,0.0
Alhué,2016-10-27,31.6,16.1,23.3,35.6,0.0
Alhué,2016-10-28,26.3,15.3,20.6,29.7,0.0
Alhué,2016-10-29,27.6,15.7,21.5,30.5,0.3
Alhué,2016-10-30,23.7,15.8,19.0,25.8,15.2
Alhué,2016-10-31,20.3,11.1,16.0,19.6,0.0
Alhué,2016-11-01,20.6,7.3,13.8,19.6,3.8
Alhué,2016-11-02,26.0,9.6,17.8,25.6,0.0
Alhué,2016-11-03,30.9,13.4,22.4,32.0,0.0
Alhué,2016-11-04,34.1,17.6,25.9,36.3,0.0
Alhué,2016-11-05,34.4,19.3,26.8,37.4,0.0
Alhué,2016-11-06,31.6,18.4,24.6,32.9,0.0
Alhué,2016-11-07,32.7,19.4,25.5,35.1,0.0
Alhué,2016-11-08,30.3,17.0,23.4,32.2,0.0
Alhué,2016-11-09,31.9,16.6,24.2,33.1,0.0
Alhué,2016-11-10,31.8,17.6,25.0,33.0,0.0
Alhué,2016-11-11,32.0,16.9,24.2,32.6,0.0
Alhué,2016-11-12,28.2,14.9,21.5,27.6,0.0
Alhué,2016-11-13,29.2,14.4,21.2,29.2,0.0
Alhué,2016-11-14,28.9,14.7,21.7,29.2,0.0
Alhué,2016-11-15,29.3,14.5,21.8,30.0,0.0
Alhué,2016-11-16,28.7,17.0,23.2,28.9,0.0
Alhué,2016-11-17,34.3,15.1,25.5,33.5,0.0
Alhué,2016-11-18,31.0,18.2,24.3,32.5,0.0
Alhué,2016-11-19,28.2,16.3,21.4,30.0,0.3
Alhué,2016-11-20,26.2,13.3,19.6,26.9,0.2
Alhué,2016-11-21,28.2,13.8,20.0,29.5,0.0
Alhué,2016-11-22,26.3,14.4,19.9,27.3,0.0
Alhué,2016-11-23,23.5,14.6,18.7,23.5,1.6
Alhué,2016-11-24,29.4,15.5,21.7,31.2,0.0
Alhué,2016-11-25,24.5,14.6,18.8,25.9,0.6
Alhué,2016-11-26,26.4,14.6,20.0,26.9,0.4
Alhué,2016-11-27,26.0,14.0,19.7,26.6,0.5
Alhué,2016-11-28,32.4,15.0,24.4,33.2,0.0
Alhué,2016-11-29,34.6,17.6,25.9,36.6,0.0
Alhué,2016-11-30,30.8,17.7,23.7,33.6,0.0
Alhué,2016-12-01,31.3,16.1,23.5,34.4,0.0
Alhué,2016-12-02,31.1,18.1,23.9,35.0,0.1
Alhué,2016-12-03,29.5,17.0,22.4,33.0,0.0
Alhué,2016-12-04,23.1,15.0,18.2,23.1,0.4
Alhué,2016-12-05,27.4,13.1,20.6,28.3,0.0
Alhué,2016-12-06,30.3,15.0,22.3,30.7,0.0
Alhué,2016-12-07,28.4,16.1,22.2,29.9,0.0
Alhué,2016-12-08,28.0,15.6,21.3,29.6,0.0
Alhué,2016-12-09,22.5,14.8,18.3,22.6,2.6
Alhué,2016-12-10,28.9,15.5,22.2,29.3,0.0
Alhué,2016-12-11,32.0,18.1,24.9,32.9,0.0
Alhué,2016-12-12,31.4,17.9,24.6,33.2,0.0
Alhué,2016-12-13,33.8,17.2,25.9,34.5,0.0
Alhué,2016-12-14,37.8,19.2,28.4,38.1,0.0
Alhué,2016-12-15,31.6,19.9,25.2,34.1,0.0
Alhué,2016-12-16,30.6,16.7,23.1,33.5,0.0
Alhué,2016-12-17,29.7,15.4,22.0,31.2,0.0
Alhué,2016-12-18,32.4,15.9,24.3,34.0,0.0
Alhué,2016-12-19,33.7,19.7,25.7,35.5,0.0
Alhué,2016-12-20,31.3,16.8,23.0,32.6,0.0
Alhué,2016-12-21,30.3,15.4,23.0,31.9,0.0
Alhué,2016-12-22,29.6,16.9,23.1,30.2,0.0
Alhué,2016-12-23,30.3,18.4,23.8,31.5,0.0
Alhué,2016-12-24,28.8,15.1,21.0,29.2,0.0
Alhué,2016-12-25,25.6,13.1,18.9,25.1,0.0
Alhué,2016-12-26,22.0,15.0,18.3,22.5,1.4
Alhué,2016-12-27,33.2,16.0,24.3,34.5,0.0
Alhué,2016-12-28,32.8,19.3,25.3,35.7,0.0
Alhué,2016-12-29,29.9,16.6,22.7,33.4,0.0
Alhué,2016-12-30,30.4,15.7,22.4,33.5,0.0
Alhué,2016-12-31,29.7,15.3,21.8,31.9,0.0
Alhué,2017-01-01,30.2,16.6,23.4,32.1,0.0
Alhué,2017-01-02,30.7,18.7,24.1,31.8,0.0
Alhué,2017-01-03,28.1,15.9,22.0,29.2,0.0
Alhué,2017-01-04,28.2,14.5,21.4,28.3,0.0
Alhué,2017-01-05,29.8,15.6,22.6,31.1,0.0
Alhué,2017-01-06,27.9,19.3,23.6,30.6,0.0
Alhué,2017-01-07,29.8,19.6,23.8,31.8,0.0
Alhué,2017-01-08,29.1,19.1,23.5,31.2,0.0
Alhué,2017-01-09,28.2,17.2,22.4,30.5,0.0
Alhué,2017-01-10,29.9,18.9,23.9,31.4,0.0
Alhué,2017-01-11,32.6,20.5,26.0,34.5,0.0
Alhué,2017-01-12,33.2,20.4,26.4,34.8,0.0
Alhué,2017-01-13,33.8,22.4,27.5,34.9,0.0
Alhué,2017-01-14,30.9,17.9,25.0,31.6,0.0
Alhué,2017-01-15,29.6,17.5,23.6,30.5,0.0
Alhué,2017-01-16,31.0,19.6,25.0,32.8,0.0
Alhué,2017-01-17,33.4,18.8,26.4,34.5,0.0
Alhué,2017-01-18,32.7,19.6,26.3,34.1,0.0
Alhué,2017-01-19,34.3,20.3,27.9,35.1,0.0
Alhué,2017-01-20,36.1,20.1,29.1,36.9,0.0
Alhué,2017-01-21,33.7,23.5,27.4,36.4,0.0
Alhué,2017-01-22,28.9,20.6,24.4,31.1,0.0
Alhué,2017-01-23,30.2,21.0,25.0,31.5,0.0
Alhué,2017-01-24,31.8,19.9,26.1,32.7,0.0
Alhué,2017-01-25,34.7,19.5,27.8,37.9,0.0
Alhué,2017-01-26,30.2,22.7,26.5,34.9,0.0
Alhué,2017-01-27,30.8,21.1,25.5,34.9,0.0
Alhué,2017-01-28,30.2,21.4,25.2,34.2,0.0
Alhué,2017-01-29,30.9,22.1,25.7,35.0,0.0
Alhué,2017-01-30,32.2,21.0,26.0,34.2,0.0
Alhué,2017-01-31,30.8,22.0,25.8,33.2,0.0
Alhué,2017-02-01,30.0,20.4,24.2,31.9,0.0
Alhué,2017-02-02,26.9,16.2,21.2,27.8,0.0
Alhué,2017-02-03,24.8,13.7,18.7,25.5,0.1
Alhué,2017-02-04,25.2,15.9,20.1,25.3,2.9
Alhué,2017-02-05,30.6,16.4,23.9,32.3,0.0
Alhué,2017-02-06,30.7,20.6,25.2,31.9,0.0
Alhué,2017-02-07,27.8,16.8,22.1,29.5,0.0
Alhué,2017-02-08,26.2,14.6,19.3,27.1,0.6
Alhué,2017-02-09,27.5,15.7,21.1,28.8,0.0
Alhué,2017-02-10,29.9,18.1,23.5,30.9,0.0
Alhué,2017-02-11,29.7,19.0,23.5,31.1,0.0
Alhué,2017-02-12,32.6,18.8,25.1,33.8,0.0
Alhué,2017-02-13,27.1,20.2,23.8,29.6,0.0
Alhué,2017-02-14,27.9,17.8,22.1,30.5,0.0
Alhué,2017-02-15,27.5,17.1,21.8,29.3,0.0
Alhué,2017-02-16,27.3,15.8,21.1,28.5,0.0
Alhué,2017-02-17,26.5,16.9,20.6,27.8,0.0
Alhué,2017-02-18,28.2,15.2,21.5,28.6,0.0
Alhué,2017-02-19,31.1,19.8,24.8,32.5,0.0
Alhué,2017-02-20,32.9,20.1,26.0,34.4,0.0
Alhué,2017-02-21,33.8,20.9,27.1,36.5,0.0
Alhué,2017-02-22,30.9,21.5,25.7,34.5,0.0
Alhué,2017-02-23,29.3,21.1,24.5,32.6,0.0
Alhué,2017-02-24,30.1,20.6,24.7,32.6,0.0
Alhué,2017-02-25,29.2,22.5,24.7,32.4,6.0
Alhué,2017-02-26,28.8,20.6,23.8,32.4,2.7
Alhué,2017-02-27,30.4,19.7,24.0,33.4,0.0
Alhué,2017-02-28,29.6,19.6,23.9,32.2,0.0
Alhué,2017-03-01,28.7,18.9,22.9,30.9,0.0
Alhué,2017-03-02,24.4,18.7,21.3,24.8,1.6
Alhué,2017-03-03,26.9,18.7,22.2,27.4,0.0
Alhué,2017-03-04,27.7,16.6,21.5,28.5,0.0
Alhué,2017-03-05,29.8,16.3,23.1,30.2,0.0
Alhué,2017-03-06,31.2,17.3,24.5,30.6,0.0
Alhué,2017-03-07,28.5,18.3,24.3,28.2,0.0
Alhué,2017-03-08,26.4,16.9,20.7,24.9,0.7
Alhué,2017-03-09,25.1,15.1,19.2,24.4,3.1
Alhué,2017-03-10,27.2,13.0,19.7,26.6,0.0
Alhué,2017-03-11,26.5,13.5,19.8,25.1,0.0
Alhué,2017-03-12,33.3,15.9,24.5,30.9,0.0
Alhué,2017-03-13,27.4,18.5,22.8,27.6,0.0
Alhué,2017-03-14,24.5,15.1,18.5,26.4,0.0
Alhué,2017-03-15,29.1,14.9,21.6,30.0,0.0
Alhué,2017-03-16,27.2,19.4,22.3,29.3,0.0
Alhué,2017-03-17,27.1,17.4,21.1,28.8,0.0
Alhué,2017-03-18,29.1,17.6,22.9,30.5,0.0
Alhué,2017-03-19,28.0,17.0,21.6,29.4,0.0
Alhué,2017-03-20,28.9,17.2,22.3,29.2,0.0
Alhué,2017-03-21,27.8,18.0,22.4,29.1,0.0
Alhué,2017-03-22,27.2,17.3,21.0,28.7,0.0
Alhué,2017-03-23,25.5,16.3,20.2,26.7,0.0
Alhué,2017-03-24,23.1,14.9,17.8,23.3,0.2
Alhué,2017-03-25,24.6,15.1,18.5,25.0,0.2
Alhué,2017-03-26,24.5,14.7,18.7,24.8,0.0
Alhué,2017-03-27,26.2,16.7,20.6,26.9,0.0
Alhué,2017-03-28,26.2,16.7,20.3,26.6,0.0
Alhué,2017-03-29,23.3,13.2,17.8,22.6,0.0
Alhué,2017-03-30,24.4,13.7,18.7,25.0,0.0
Alhué,2017-03-31,24.7,15.8,19.2,24.7,0.0
Alhué,2017-04-01,19.4,14.1,16.0,19.1,1.9
Alhué,2017-04-02,24.7,12.2,18.1,23.8,0.0
Alhué,2017-04-03,25.2,14.5,19.7,23.6,0.0
Alhué,2017-04-04,23.4,14.6,18.5,23.7,0.0
Alhué,2017-04-05,26.4,13.7,20.1,26.2,0.0
Alhué,2017-04-06,25.2,15.3,19.8,24.7,0.0
Alhué,2017-04-07,18.5,12.9,15.3,16.9,14.5
Alhué,2017-04-08,18.6,10.8,14.5,17.8,2.0
Alhué,2017-04-09,21.6,11.0,16.4,21.1,0.0
Alhué,2017-04-10,27.0,13.1,19.7,25.4,0.0
Alhué,2017-04-11,28.8,17.3,22.4,28.8,0.0
Alhué,2017-04-12,24.5,14.3,19.5,24.9,0.0
Alhué,2017-04-13,22.3,14.4,17.6,22.5,0.0
Alhué,2017-04-14,22.3,13.4,17.2,21.8,0.0
Alhué,2017-04-15,24.4,13.7,18.9,24.6,0.0
Alhué,2017-04-16,24.5,16.1,19.5,23.5,0.0
Alhué,2017-04-17,22.8,13.8,17.7,22.9,0.0
Alhué,2017-04-18,23.4,14.8,17.7,23.1,0.0
Alhué,2017-04-19,23.5,14.0,17.4,23.3,0.5
Alhué,2017-04-20,17.7,15.5,16.6,19.2,8.2
Alhué,2017-04-21,23.7,14.1,18.0,23.2,0.1
Alhué,2017-04-22,25.0,14.7,18.8,24.4,0.0
Alhué,2017-04-23,20.0,13.8,16.4,18.8,0.0
Alhué,2017-04-24,18.8,10.9,14.9,17.7,0.0
Alhué,2017-04-25,18.8,10.2,14.3,16.5,0.5
Alhué,2017-04-26,22.3,8.5,14.8,19.2,0.0
Alhué,2017-04-27,25.8,11.7,17.8,22.8,0.0
Alhué,2017-04-28,27.7,13.0,19.4,25.3,0.0
Alhué,2017-04-29,28.2,14.2,21.2,28.2,0.0
Alhué,2017-04-30,25.8,16.4,21.1,25.5,0.0
Alhué,2017-05-01,23.5,12.1,15.7,23.8,0.2
Alhué,2017-05-02,21.8,11.4,15.9,20.3,0.1
Alhué,2017-05-03,25.3,11.8,18.9,23.9,0.0
Alhué,2017-05-04,23.9,14.4,19.7,22.3,0.0
Alhué,2017-05-05,20.5,12.9,17.1,20.1,0.0
Alhué,2017-05-06,19.0,12.2,14.8,17.0,0.7
Alhué,2017-05-07,15.3,13.6,14.3,15.0,22.8
Alhué,2017-05-08,21.0,12.8,16.1,21.0,0.6
Alhué,2017-05-09,21.4,13.7,17.1,22.1,0.0
Alhué,2017-05-10,18.6,13.0,15.6,16.8,1.3
Alhué,2017-05-11,16.8,13.0,14.5,15.7,29.6
Alhué,2017-05-12,18.6,11.5,14.9,17.9,0.7
Alhué,2017-05-13,21.3,14.1,17.0,19.3,0.4
Alhué,2017-05-14,18.2,10.7,14.5,16.5,7.4
Alhué,2017-05-15,19.1,9.2,13.9,18.7,0.0
Alhué,2017-05-16,16.2,10.9,12.9,15.2,0.4
Alhué,2017-05-17,16.6,11.3,13.0,13.9,2.6
Alhué,2017-05-18,12.9,7.2,10.3,11.7,16.9
Alhué,2017-05-19,15.3,5.6,9.8,12.9,0.0
